constructorResultsId,raceId,constructorId,points,status
13297,553,66,0,1
13307,554,63,0,1
13308,554,59,0,1
13309,554,57,0,1
13310,554,32,0,1
13311,554,27,0,1
13324,555,4,0,1
13325,555,32,0,1
13326,555,25,0,1
13327,555,64,0,1
13328,555,66,0,1
13341,556,67,0,1
13342,556,63,0,1
13343,556,56,0,1
13344,556,70,0,1
13345,556,66,0,1
13346,556,71,0,1
13357,557,56,0,1
13358,557,25,0,1
13359,557,37,0,1
13360,557,4,0,1
13361,557,67,0,1
13372,558,64,0,1
13373,558,56,0,1
13374,558,34,0,1
13375,558,27,0,1
13376,558,4,0,1
13385,559,72,0,1
13386,559,37,0,1
13387,559,32,0,1
13388,559,57,0,1
13401,527,57,0,1
13402,527,60,0,1
13403,527,55,0,1
13404,527,64,0,1
13416,528,59,0,1
13417,528,57,0,1
13418,528,63,0,1
13419,528,60,0,1
13420,528,55,0,1
13421,528,64,0,1
13436,529,56,0,1
13437,529,64,0,1
13438,529,65,0,1
13439,529,58,0,1
13440,529,57,0,1
13454,530,34,0,1
13455,530,60,0,1
13456,530,57,0,1
13457,530,55,0,1
13458,530,64,0,1
13474,531,55,0,1
13475,531,64,0,1
13476,531,65,0,1
13477,531,60,0,1
13493,532,56,0,1
13494,532,64,0,1
13495,532,55,0,1
13496,532,60,0,1
13509,533,58,0,1
13510,533,57,0,1
13511,533,56,0,1
13512,533,60,0,1
13513,533,55,0,1
13525,534,25,0,1
13526,534,4,0,1
13527,534,59,0,1
13528,534,63,0,1
13529,534,57,0,1
13542,535,63,0,1
13543,535,56,0,1
13544,535,4,0,1
13545,535,60,0,1
13546,535,57,0,1
13558,536,56,0,1
13559,536,60,0,1
13560,536,57,0,1
13561,536,32,0,1
13562,536,3,0,1
13575,537,4,0,1
13576,537,54,0,1
13577,537,58,0,1
13578,537,60,0,1
13579,537,65,0,1
13591,538,57,0,1
13592,538,4,0,1
13593,538,3,0,1
13594,538,21,0,1
13595,538,60,0,1
13596,538,54,0,1
13610,539,25,0,1
13611,539,57,0,1
13612,539,21,0,1
13613,539,54,0,1
13625,540,21,0,1
13626,540,60,0,1
13627,540,4,0,1
13628,540,63,0,1
13629,540,54,0,1
13641,541,32,0,1
13642,541,21,0,1
13643,541,60,0,1
13644,541,54,0,1
13645,541,34,0,1
13646,541,63,0,1
13658,542,27,0,1
13659,542,63,0,1
13660,542,58,0,1
13661,542,56,0,1
13662,542,60,0,1
13694,512,32,8,1
13693,512,27,12,1
13689,513,54,0,1
13690,513,59,0,1
13691,513,204,0,1
13692,513,60,0,1
13706,512,60,0,1
13707,512,54,0,1
13718,515,54,0,1
13719,515,56,0,1
13720,515,60,0,1
13721,515,59,0,1
13722,515,4,0,1
13735,516,59,0,1
13736,516,57,0,1
13737,516,60,0,1
13738,516,61,0,1
13750,517,204,0,1
13751,517,4,0,1
13752,517,51,0,1
13753,517,60,0,1
13754,517,57,0,1
13755,517,61,0,1
13766,518,56,0,1
13767,518,59,0,1
13768,518,58,0,1
13769,518,57,0,1
13770,518,60,0,1
13783,519,204,0,1
13784,519,54,0,1
13785,519,57,0,1
13786,519,60,0,1
13797,520,59,0,1
13798,520,56,0,1
13799,520,204,0,1
13800,520,54,0,1
13801,520,60,0,1
13819,521,6,3,1
13818,521,27,4,1
13817,521,3,15,1
13829,521,54,0,1
13830,521,57,0,1
13831,521,60,0,1
13842,523,1,0,1
13843,523,54,0,1
13844,523,56,0,1
13845,523,57,0,1
13846,523,60,0,1
13859,524,58,0,1
13860,524,1,0,1
13861,524,57,0,1
13862,524,60,0,1
13863,524,62,0,1
13877,525,54,0,1
13878,525,57,0,1
13879,525,59,0,1
13880,525,60,0,1
13892,526,59,0,1
13893,526,32,0,1
13894,526,27,0,1
13895,526,51,0,1
13896,526,62,0,1
13897,526,60,0,1
13898,514,204,1,1
13899,522,204,0,1
13900,337,6,43,1
13901,337,1,21,1
13902,337,9,16,1
13903,337,131,18,1
13904,337,10,2,1
13905,337,3,1,1
13906,337,4,0,1
13907,337,5,0,1
13908,337,205,0,1
13909,337,15,0,1
13910,337,164,0,1
13911,337,166,0,1
13912,338,1,33,1
13913,338,4,18,1
13914,338,6,27,1
13915,338,131,11,1
13916,338,10,6,1
13917,338,3,4,1
13918,338,9,2,1
13919,338,5,0,1
13920,338,15,0,1
13921,338,205,0,1
13922,338,164,0,1
13923,338,166,0,1
13924,339,9,43,1
13925,339,131,15,1
13926,339,4,12,1
13927,339,10,10,1
13928,339,1,12,1
13929,339,6,6,1
13930,339,5,2,1
13931,339,3,1,1
13932,339,166,0,1
13933,339,164,0,1
13934,339,205,0,1
13935,339,15,0,1
13936,340,1,43,1
13937,340,131,16,1
13938,340,6,14,1
13939,340,4,16,1
13940,340,9,12,1
13941,340,10,0,1
13942,340,3,0,1
13943,340,5,0,1
13944,340,205,0,1
13945,340,164,0,1
13946,340,166,0,1
13947,340,15,0,1
13948,341,9,40,1
13949,341,6,26,1
13950,341,131,12,1
13951,341,1,10,1
13952,341,10,6,1
13953,341,4,4,1
13954,341,3,2,1
13955,341,5,1,1
13956,341,15,0,1
13957,341,205,0,1
13958,341,166,0,1
13959,341,164,0,1
13960,342,9,43,1
13961,342,4,15,1
13962,342,6,20,1
13963,342,1,10,1
13964,342,131,6,1
13965,342,10,6,1
13966,342,5,1,1
13967,342,164,0,1
13968,342,205,0,1
13969,342,3,0,1
13970,342,15,0,1
13971,342,166,0,1
13972,343,1,43,1
13973,343,9,15,1
13974,343,131,22,1
13975,343,4,8,1
13976,343,6,10,1
13977,343,10,2,1
13978,343,15,1,1
13979,343,5,0,1
13980,343,3,0,1
13981,343,166,0,1
13982,343,164,0,1
13983,343,205,0,1
13984,344,1,43,1
13985,344,6,15,1
13986,344,9,22,1
13987,344,131,8,1
13988,344,4,6,1
13989,344,5,4,1
13990,344,10,3,1
13991,344,3,0,1
13992,344,205,0,1
13993,344,164,0,1
13994,344,166,0,1
13995,344,15,0,1
13996,345,9,25,1
13997,345,1,33,1
13998,345,3,12,1
13999,345,4,10,1
14000,345,10,8,1
14001,345,15,6,1
14002,345,6,4,1
14003,345,5,2,1
14004,345,131,1,1
14005,345,166,0,1
14006,345,164,0,1
14007,345,205,0,1
14008,346,9,31,1
14009,346,1,30,1
14010,346,131,17,1
14011,346,3,11,1
14012,346,15,8,1
14013,346,10,4,1
14014,346,5,0,1
14015,346,4,0,1
14016,346,6,0,1
14017,346,205,0,1
14018,346,166,0,1
14019,346,164,0,1
14020,347,6,43,1
14021,347,9,23,1
14022,347,1,22,1
14023,347,4,7,1
14024,347,131,6,1
14025,347,15,0,1
14026,347,3,0,1
14027,347,5,0,1
14028,347,10,0,1
14029,347,166,0,1
14030,347,164,0,1
14031,347,205,0,1
14032,348,9,40,1
14033,348,6,30,1
14034,348,4,10,1
14035,348,3,9,1
14036,348,15,8,1
14037,348,1,4,1
14038,348,131,0,1
14039,348,5,0,1
14040,348,10,0,1
14041,348,205,0,1
14042,348,166,0,1
14043,348,164,0,1
14044,349,1,25,1
14045,349,9,18,1
14046,349,4,17,1
14047,349,6,12,1
14048,349,10,11,1
14049,349,131,14,1
14050,349,15,4,1
14051,349,5,0,1
14052,349,3,0,1
14053,349,205,0,1
14054,349,166,0,1
14055,349,164,0,1
14056,350,6,40,1
14057,350,1,18,1
14058,350,9,20,1
14059,350,131,12,1
14060,350,3,7,1
14061,350,4,4,1
14062,350,5,0,1
14063,350,10,0,1
14064,350,15,0,1
14065,350,166,0,1
14066,350,205,0,1
14067,350,164,0,1
14068,351,6,29,1
14069,351,9,33,1
14070,351,1,12,1
14071,351,131,10,1
14072,351,3,9,1
14073,351,4,6,1
14074,351,10,2,1
14075,351,5,0,1
14076,351,166,0,1
14077,351,205,0,1
14078,351,15,0,1
14079,351,164,0,1
14080,352,9,43,1
14081,352,6,15,1
14082,352,1,22,1
14083,352,131,8,1
14084,352,15,10,1
14085,352,3,2,1
14086,352,5,1,1
14087,352,205,0,1
14088,352,166,0,1
14089,352,164,0,1
14090,352,10,0,1
14091,352,4,0,1
14092,353,6,40,1
14093,353,1,18,1
14094,353,131,12,1
14095,353,4,10,1
14096,353,10,8,1
14097,353,3,7,1
14098,353,15,6,1
14099,353,5,0,1
14100,353,205,0,1
14101,353,164,0,1
14102,353,9,0,1
14103,353,166,0,1
14104,354,9,43,1
14105,354,6,15,1
14106,354,1,22,1
14107,354,131,14,1
14108,354,3,4,1
14109,354,4,2,1
14110,354,15,1,1
14111,354,5,0,1
14112,354,10,0,1
14113,354,205,0,1
14114,354,166,0,1
14115,354,164,0,1
14116,355,9,29,1
14117,355,1,33,1
14118,355,131,12,1
14119,355,4,18,1
14120,355,6,7,1
14121,355,5,2,1
14122,355,15,0,1
14123,355,3,0,1
14124,355,10,0,1
14125,355,205,0,1
14126,355,166,0,1
14127,355,164,0,1
14129,841,9,35,1
14130,841,1,26,1
14131,841,4,15,1
14132,841,6,18,1
14133,841,15,0,1
14134,841,5,4,1
14135,841,10,3,1
14136,841,205,0,1
14137,841,166,0,1
14138,841,3,0,1
14139,841,131,0,1
14140,842,9,37,1
14141,842,1,22,1
14142,842,4,15,1
14143,842,6,18,1
14144,842,15,6,1
14145,842,131,2,1
14146,842,10,1,1
14147,842,5,0,1
14148,842,205,0,1
14149,842,166,0,1
14150,842,164,0,1
14151,842,3,0,1
14152,843,1,37,1
14153,843,9,33,1
14154,843,131,14,1
14155,843,6,14,1
14156,843,4,2,1
14157,843,15,1,1
14158,843,10,0,1
14159,843,3,0,1
14160,843,5,0,1
14161,843,205,0,1
14162,843,166,0,1
14163,843,164,0,1
14164,844,9,43,1
14165,844,6,15,1
14166,844,1,20,1
14167,844,131,10,1
14168,844,4,10,1
14169,844,5,2,1
14170,844,15,1,1
14171,844,10,0,1
14172,844,3,0,1
14173,844,205,0,1
14174,844,166,0,1
14175,844,164,0,1
14176,845,9,37,1
14177,845,1,33,1
14178,845,6,10,1
14179,845,131,14,1
14180,845,4,4,1
14181,845,15,3,1
14182,845,10,0,1
14183,845,5,0,1
14184,845,3,0,1
14185,845,205,0,1
14186,845,166,0,1
14187,845,164,0,1
14188,846,9,37,1
14189,846,6,18,1
14190,846,1,23,1
14191,846,15,10,1
14192,846,10,6,1
14193,846,4,4,1
14194,846,3,2,1
14195,846,5,1,1
14196,846,131,0,1
14197,846,205,0,1
14198,846,166,0,1
14199,846,164,0,1
14200,847,1,25,1
14201,847,9,33,1
14202,847,131,12,1
14203,847,4,10,1
14204,847,6,8,1
14205,847,15,6,1
14206,847,5,5,1
14207,847,3,2,1
14208,847,164,0,1
14209,847,166,0,1
14210,847,205,0,1
14211,847,10,0,1
14212,848,9,40,1
14213,848,6,28,1
14214,848,1,20,1
14215,848,131,6,1
14216,848,5,4,1
14217,848,10,2,1
14218,848,4,1,1
14219,848,15,0,1
14220,848,3,0,1
14221,848,205,0,1
14222,848,166,0,1
14223,848,164,0,1
14224,849,6,35,1
14225,849,9,33,1
14226,849,1,12,1
14227,849,131,10,1
14228,849,15,6,1
14229,849,4,4,1
14230,849,5,1,1
14231,849,10,0,1
14232,849,3,0,1
14233,849,166,0,1
14234,849,164,0,1
14235,849,205,0,1
14236,850,1,25,1
14237,850,6,28,1
14238,850,9,27,1
14239,850,10,8,1
14240,850,131,10,1
14241,850,15,2,1
14242,850,4,1,1
14243,850,5,0,1
14244,850,3,0,1
14245,850,205,0,1
14246,850,166,0,1
14247,850,164,0,1
14248,851,1,37,1
14249,851,9,28,1
14250,851,6,23,1
14251,851,10,6,1
14252,851,5,5,1
14253,851,131,2,1
14254,851,15,0,1
14255,851,4,0,1
14256,851,3,0,1
14257,851,166,0,1
14258,851,164,0,1
14259,851,205,0,1
14260,852,9,43,1
14261,852,1,15,1
14262,852,6,16,1
14263,852,131,18,1
14264,852,10,6,1
14265,852,4,2,1
14266,852,3,1,1
14267,852,15,0,1
14268,852,205,0,1
14269,852,166,0,1
14270,852,164,0,1
14271,852,5,0,1
14272,853,9,25,1
14273,853,1,30,1
14274,853,6,23,1
14275,853,131,10,1
14276,853,5,7,1
14277,853,10,4,1
14278,853,4,2,1
14279,853,3,0,1
14280,853,205,0,1
14281,853,166,0,1
14282,853,164,0,1
14283,853,15,0,1
14284,854,9,40,1
14285,854,1,28,1
14286,854,6,14,1
14287,854,10,12,1
14288,854,131,6,1
14289,854,15,1,1
14290,854,3,0,1
14291,854,5,0,1
14292,854,4,0,1
14293,854,205,0,1
14294,854,166,0,1
14295,854,164,0,1
14296,855,1,35,1
14297,855,6,24,1
14298,855,9,27,1
14299,855,131,9,1
14300,855,15,4,1
14301,855,4,2,1
14302,855,10,0,1
14303,855,3,0,1
14304,855,5,0,1
14305,855,205,0,1
14306,855,166,0,1
14307,855,164,0,1
14308,856,9,40,1
14309,856,1,30,1
14310,856,6,18,1
14311,856,5,8,1
14312,856,131,4,1
14313,856,10,1,1
14314,856,3,0,1
14315,856,4,0,1
14316,856,205,0,1
14317,856,15,0,1
14318,856,166,0,1
14319,856,164,0,1
14320,857,9,37,1
14321,857,1,24,1
14322,857,6,15,1
14323,857,131,18,1
14324,857,5,4,1
14325,857,10,2,1
14326,857,15,1,1
14327,857,4,0,1
14328,857,205,0,1
14329,857,3,0,1
14330,857,166,0,1
14331,857,164,0,1
14332,858,1,40,1
14333,858,6,28,1
14334,858,9,12,1
14335,858,131,14,1
14336,858,10,6,1
14337,858,15,1,1
14338,858,3,0,1
14339,858,4,0,1
14340,858,5,0,1
14341,858,205,0,1
14342,858,166,0,1
14343,858,164,0,1
14344,859,9,43,1
14345,859,1,15,1
14346,859,6,22,1
14347,859,10,12,1
14348,859,131,6,1
14349,859,15,2,1
14350,859,4,1,1
14351,859,5,0,1
14352,859,3,0,1
14353,859,205,0,1
14354,859,166,0,1
14355,859,164,0,1
14356,860,1,40,1
14357,860,9,30,1
14358,860,6,10,1
14359,860,15,12,1
14360,860,208,6,1
14361,860,5,2,1
14362,860,10,1,1
14363,860,131,0,1
14364,860,3,0,1
14365,860,206,0,1
14366,860,207,0,1
14367,861,6,25,1
14368,861,15,18,1
14369,861,1,15,1
14370,861,9,12,1
14371,861,208,10,1
14372,861,3,8,1
14373,861,10,8,1
14374,861,5,4,1
14375,861,131,1,1
14376,861,207,0,1
14377,861,206,0,1
14378,861,164,0,1
14379,862,131,25,1
14380,862,1,33,1
14381,862,9,22,1
14382,862,208,8,1
14383,862,3,10,1
14384,862,6,2,1
14385,862,15,1,1
14386,862,10,0,1
14387,862,5,0,1
14388,862,207,0,1
14389,862,206,0,1
14390,862,164,0,1
14391,863,9,37,1
14392,863,208,33,1
14393,863,131,11,1
14394,863,10,8,1
14395,863,6,8,1
14396,863,1,4,1
14397,863,15,0,1
14398,863,5,0,1
14399,863,207,0,1
14400,863,206,0,1
14401,863,164,0,1
14402,863,3,0,1
14403,864,3,25,1
14404,864,6,18,1
14405,864,208,27,1
14406,864,15,10,1
14407,864,9,8,1
14408,864,131,6,1
14409,864,1,6,1
14410,864,10,1,1
14411,864,5,0,1
14412,864,207,0,1
14413,864,206,0,1
14414,864,164,0,1
14415,865,9,37,1
14416,865,131,18,1
14417,865,6,23,1
14418,865,1,10,1
14419,865,10,10,1
14420,865,208,2,1
14421,865,3,1,1
14422,865,15,0,1
14423,865,5,0,1
14424,865,207,0,1
14425,865,206,0,1
14426,865,164,0,1
14427,866,1,25,1
14428,866,208,22,1
14429,866,15,17,1
14430,866,9,18,1
14431,866,6,11,1
14432,866,131,8,1
14433,866,10,0,1
14434,866,3,0,1
14435,866,5,0,1
14436,866,207,0,1
14437,866,206,0,1
14438,866,164,0,1
14439,867,6,25,1
14440,867,208,18,1
14441,867,131,23,1
14442,867,9,12,1
14443,867,10,16,1
14444,867,1,4,1
14445,867,15,2,1
14446,867,3,1,1
14447,867,5,0,1
14448,867,207,0,1
14449,867,206,0,1
14450,867,164,0,1
14451,868,9,40,1
14452,868,6,30,1
14453,868,208,18,1
14454,868,131,6,1
14455,868,1,5,1
14456,868,3,2,1
14457,868,15,0,1
14458,868,10,0,1
14459,868,5,0,1
14460,868,207,0,1
14461,868,206,0,1
14462,868,164,0,1
14463,869,6,25,1
14464,869,9,14,1
14465,869,1,18,1
14466,869,208,15,1
14467,869,15,20,1
14468,869,131,7,1
14469,869,10,2,1
14470,869,5,0,1
14471,869,3,0,1
14472,869,207,0,1
14473,869,206,0,1
14474,869,164,0,1
14475,870,1,33,1
14476,870,208,33,1
14477,870,9,16,1
14478,870,6,12,1
14479,870,3,6,1
14480,870,131,1,1
14481,870,10,0,1
14482,870,15,0,1
14483,870,5,0,1
14484,870,207,0,1
14485,870,206,0,1
14486,870,164,0,1
14487,871,1,25,1
14488,871,9,26,1
14489,871,208,15,1
14490,871,10,13,1
14491,871,6,10,1
14492,871,131,6,1
14493,871,5,6,1
14494,871,3,0,1
14495,871,15,0,1
14496,871,207,0,1
14497,871,206,0,1
14498,871,164,0,1
14499,872,1,25,1
14500,872,15,20,1
14501,872,6,27,1
14502,872,208,10,1
14503,872,131,14,1
14504,872,10,4,1
14505,872,3,1,1
14506,872,5,0,1
14507,872,207,0,1
14508,872,206,0,1
14509,872,164,0,1
14510,872,9,0,1
14511,873,9,25,1
14512,873,1,18,1
14513,873,6,19,1
14514,873,10,12,1
14515,873,131,10,1
14516,873,208,14,1
14517,873,5,2,1
14518,873,15,1,1
14519,873,206,0,1
14520,873,207,0,1
14524,874,9,27,1
14522,873,3,0,1
14523,873,164,0,1
14525,874,6,18,1
14526,874,15,15,1
14527,874,1,22,1
14528,874,208,8,1
14529,874,10,6,1
14530,874,3,4,1
14531,874,5,1,1
14532,874,131,0,1
14533,874,207,0,1
14534,874,206,0,1
14535,874,164,0,1
14536,875,9,43,1
14537,875,6,27,1
14538,875,208,16,1
14539,875,10,8,1
14540,875,5,6,1
14541,875,1,1,1
14542,875,15,0,1
14543,875,131,0,1
14544,875,3,0,1
14545,875,207,0,1
14546,875,206,0,1
14547,875,164,0,1
14548,876,9,40,1
14549,876,6,26,1
14550,876,1,22,1
14551,876,208,8,1
14552,876,10,4,1
14553,876,3,1,1
14554,876,131,0,1
14555,876,5,0,1
14556,876,15,0,1
14557,876,207,0,1
14558,876,206,0,1
14559,876,164,0,1
14560,877,208,25,1
14561,877,6,24,1
14562,877,9,15,1
14563,877,1,12,1
14564,877,3,14,1
14565,877,15,8,1
14566,877,10,2,1
14567,877,5,1,1
14568,877,131,0,1
14569,877,207,0,1
14570,877,206,0,1
14571,877,164,0,1
14572,878,1,35,1
14573,878,9,18,1
14574,878,6,27,1
14575,878,208,14,1
14576,878,10,4,1
14577,878,3,3,1
14578,878,15,0,1
14579,878,5,0,1
14580,878,131,0,1
14581,878,207,0,1
14582,878,206,0,1
14583,878,164,0,1
14584,879,1,25,1
14585,879,6,33,1
14586,879,9,20,1
14587,879,10,10,1
14588,879,131,6,1
14589,879,5,4,1
14590,879,15,2,1
14591,879,208,1,1
14592,879,207,0,1
14593,879,206,0,1
14594,879,164,0,1
14595,879,3,0,1
14596,880,208,26,1
14597,880,6,30,1
14598,880,9,23,1
14599,880,131,10,1
14600,880,10,10,1
14601,880,1,2,1
14602,880,5,0,1
14603,880,15,0,1
14604,880,3,0,1
14605,880,206,0,1
14606,880,207,0,1
14607,881,9,43,1
14608,881,131,27,1
14609,881,6,10,1
14610,881,208,14,1
14611,881,15,4,1
14612,881,1,2,1
14613,881,5,1,1
14614,881,3,0,1
14615,881,206,0,1
14616,881,207,0,1
14617,881,10,0,1
14618,882,6,33,1
14619,882,208,20,1
14620,882,131,15,1
14621,882,9,12,1
14622,882,1,10,1
14623,882,5,6,1
14624,882,10,4,1
14625,882,15,1,1
14626,882,3,0,1
14627,882,206,0,1
14628,882,207,0,1
14629,883,9,31,1
14630,883,208,33,1
14631,883,10,12,1
14632,883,131,12,1
14633,883,1,9,1
14634,883,6,4,1
14635,883,3,0,1
14636,883,15,0,1
14637,883,5,0,1
14638,883,207,0,1
14639,883,206,0,1
14640,884,6,40,1
14641,884,208,18,1
14642,884,9,22,1
14643,884,131,8,1
14644,884,10,6,1
14645,884,1,6,1
14646,884,5,1,1
14647,884,15,0,1
14648,884,3,0,1
14649,884,207,0,1
14650,884,206,0,1
14651,885,131,37,1
14652,885,9,33,1
14653,885,10,12,1
14654,885,1,8,1
14655,885,6,6,1
14656,885,5,4,1
14657,885,208,1,1
14658,885,15,0,1
14659,885,3,0,1
14660,885,206,0,1
14661,885,207,0,1
14662,886,9,37,1
14663,886,6,22,1
14664,886,131,25,1
14665,886,5,8,1
14666,886,10,7,1
14667,886,208,2,1
14668,886,1,0,1
14669,886,3,0,1
14670,886,206,0,1
14671,886,207,0,1
14672,886,15,0,1
14673,887,131,37,1
14674,887,9,18,1
14675,887,6,23,1
14676,887,208,10,1
14677,887,10,8,1
14678,887,5,4,1
14679,887,15,1,1
14680,887,3,0,1
14681,887,1,0,1
14682,887,207,0,1
14683,887,206,0,1
14684,888,9,31,1
14685,888,208,33,1
14686,888,6,12,1
14687,888,131,12,1
14688,888,1,12,1
14689,888,15,1,1
14690,888,10,0,1
14691,888,5,0,1
14692,888,3,0,1
14693,888,207,0,1
14694,888,206,0,1
14695,890,131,25,1
14696,890,208,26,1
14697,890,9,27,1
14698,890,6,14,1
14699,890,1,8,1
14700,890,3,1,1
14701,890,15,0,1
14702,890,5,0,1
14703,890,207,0,1
14704,890,206,0,1
14705,890,10,0,1
14706,891,9,35,1
14707,891,6,24,1
14708,891,131,27,1
14709,891,1,8,1
14710,891,208,4,1
14711,891,10,2,1
14712,891,5,1,1
14713,891,15,0,1
14714,891,3,0,1
14715,891,207,0,1
14716,891,206,0,1
14717,892,9,40,1
14718,892,6,30,1
14719,892,15,10,1
14720,892,131,10,1
14721,892,5,6,1
14722,892,208,4,1
14723,892,1,1,1
14724,892,3,0,1
14725,892,10,0,1
14726,892,207,0,1
14727,892,206,0,1
14728,893,9,25,1
14729,893,6,26,1
14730,893,208,15,1
14731,893,131,22,1
14732,893,1,10,1
14733,893,15,2,1
14734,893,10,1,1
14735,893,3,0,1
14736,893,5,0,1
14737,893,207,0,1
14738,893,206,0,1
14739,894,9,25,1
14740,894,208,33,1
14741,894,15,12,1
14742,894,131,16,1
14743,894,6,10,1
14744,894,1,5,1
14745,894,3,0,1
14746,894,207,0,1
14747,894,206,0,1
14748,894,5,0,1
14749,894,10,0,1
14750,895,9,43,1
14751,895,208,25,1
14752,895,6,13,1
14753,895,15,14,1
14754,895,131,4,1
14755,895,1,2,1
14756,895,10,0,1
14757,895,5,0,1
14758,895,3,0,1
14759,895,207,0,1
14760,895,206,0,1
14761,896,9,25,1
14762,896,131,26,1
14763,896,208,21,1
14764,896,6,12,1
14765,896,1,10,1
14766,896,10,6,1
14767,896,5,1,1
14768,896,3,0,1
14769,896,15,0,1
14770,896,206,0,1
14771,896,207,0,1
14772,897,9,43,1
14773,897,131,21,1
14774,897,208,12,1
14775,897,6,14,1
14776,897,10,9,1
14777,897,1,2,1
14778,897,3,0,1
14779,897,15,0,1
14780,897,5,0,1
14781,897,207,0,1
14782,897,206,0,1
14783,898,9,40,1
14784,898,208,18,1
14785,898,131,14,1
14786,898,6,10,1
14787,898,15,8,1
14788,898,1,7,1
14789,898,3,4,1
14790,898,5,0,1
14791,898,10,0,1
14792,898,206,0,1
14793,898,207,0,1
14794,899,9,43,1
14795,899,6,21,1
14796,899,1,20,1
14797,899,131,12,1
14798,899,15,4,1
14799,899,5,1,1
14800,899,10,0,1
14801,899,208,0,1
14802,899,3,0,1
14803,899,206,0,1
14804,899,207,0,1
14805,790,6,9,1
14806,790,105,15,1
14807,790,128,0,1
14808,900,131,25,1
14809,900,9,0,1
14810,900,1,33,1
14811,900,6,18,1
14812,900,3,10,1
14813,900,10,9,1
14814,900,5,6,1
14815,900,15,0,1
14816,900,206,0,1
14817,900,208,0,1
14818,900,207,0,1
14819,901,131,43,1
14820,901,9,15,1
14821,901,6,12,1
14822,901,10,10,1
14823,901,1,10,1
14824,901,3,10,1
14825,901,5,1,1
14826,901,208,0,1
14827,901,207,0,1
14828,901,206,0,1
14829,901,15,0,1
14830,902,131,43,1
14831,902,10,25,1
14832,902,9,20,1
14833,902,3,10,1
14834,902,6,3,1
14835,902,5,0,1
14836,902,208,0,1
14837,902,206,0,1
14838,902,207,0,1
14839,902,1,0,1
14840,902,15,0,1
14841,903,131,43,1
14842,903,6,19,1
14843,903,9,22,1
14844,903,10,10,1
14845,903,3,6,1
14846,903,5,1,1
14847,903,1,0,1
14848,903,208,0,1
14849,903,15,0,1
14850,903,207,0,1
14851,903,206,0,1
15820,1007,9,25,1
14853,904,131,43,1
14854,904,9,27,1
14855,904,3,10,1
14856,904,6,14,1
14857,904,208,4,1
14858,904,10,3,1
14859,904,1,0,1
14860,904,5,0,1
14861,904,15,0,1
14862,904,206,0,1
14863,904,207,0,1
14864,905,131,43,1
14865,905,9,15,1
14866,905,6,12,1
14867,905,10,10,1
14868,905,1,9,1
14869,905,3,6,1
14870,905,208,4,1
14871,905,206,2,1
14872,905,207,0,1
14873,905,15,0,1
14874,905,5,0,1
14875,906,9,40,1
14876,906,131,18,1
14877,906,1,14,1
14878,906,10,10,1
14879,906,6,9,1
14880,906,3,6,1
14881,906,5,4,1
14882,906,15,0,1
14883,906,208,0,1
14884,906,207,0,1
14885,906,206,0,1
14886,907,131,43,1
14887,907,3,27,1
14888,907,6,11,1
14889,907,10,10,1
14890,907,1,6,1
14891,907,9,4,1
14892,907,208,0,1
14893,907,15,0,1
14894,907,206,0,1
14895,907,207,0,1
14896,907,5,0,1
14897,908,131,25,1
14898,908,3,18,1
14899,908,9,25,1
14900,908,1,18,1
14901,908,6,8,1
14902,908,10,4,1
14903,908,5,3,1
14904,908,208,0,1
14905,908,15,0,1
14906,908,206,0,1
14907,908,207,0,1
14908,909,131,40,1
14909,909,3,18,1
14910,909,9,20,1
14911,909,6,10,1
14912,909,10,7,1
14913,909,1,6,1
14914,909,208,0,1
14915,909,5,0,1
14916,909,15,0,1
14917,909,206,0,1
14918,909,207,0,1
14919,910,9,31,1
14920,910,6,26,1
14921,910,131,27,1
14922,910,3,14,1
14923,910,5,2,1
14924,910,1,1,1
14925,910,15,0,1
14926,910,208,0,1
14927,910,206,0,1
14928,910,207,0,1
14929,910,10,0,1
14930,911,9,35,1
14931,911,131,18,1
14932,911,3,15,1
14933,911,6,18,1
14934,911,1,8,1
14935,911,10,5,1
14936,911,5,2,1
14937,911,15,0,1
14938,911,206,0,1
14939,911,207,0,1
14940,911,208,0,1
14941,912,131,43,1
14942,912,3,27,1
14943,912,9,18,1
14944,912,10,6,1
14945,912,1,5,1
14946,912,6,2,1
14947,912,5,0,1
14948,912,208,0,1
14949,912,15,0,1
14950,912,207,0,1
14951,912,206,0,1
14952,913,131,25,1
14953,913,9,33,1
14954,913,6,16,1
14955,913,3,10,1
14956,913,5,8,1
14957,913,10,8,1
14958,913,1,1,1
14959,913,208,0,1
14960,913,207,0,1
14961,913,206,0,1
14962,913,15,0,1
14963,914,131,43,1
14964,914,9,27,1
14965,914,1,10,1
14966,914,3,14,1
14967,914,10,5,1
14968,914,5,2,1
14969,914,6,0,1
14970,914,15,0,1
14971,914,208,0,1
14972,914,207,0,1
14973,914,206,0,1
14974,915,131,43,1
14975,915,3,15,1
14976,915,1,22,1
14977,915,6,10,1
14978,915,9,10,1
14979,915,10,1,1
14980,915,5,0,1
14981,915,15,0,1
14982,915,208,0,1
14983,915,207,0,1
14984,915,206,0,1
14985,784,6,12,1
14986,784,105,13,1
14987,916,131,43,1
14988,916,9,21,1
14989,916,3,22,1
14990,916,6,8,1
14991,916,1,4,1
14992,916,5,1,1
14993,916,208,2,1
14994,916,15,0,1
14995,916,10,0,1
14996,917,131,43,1
